@relation chat

@attribute class_conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
4,'Colo ','bueno , ir hacer el uno , obvio que faltar gente y no se si ser colorativo , pero bueno cuando caer aportar el suyo . ',3,1,2,1,6,3,4,2,0,4,0,0
4,'Tomás ','por el q me parecer , tendríamos que como hacer uno base de cada respuesta , así medio corto , y duren te el din , cuando se conectar el demos lo mirar y lo terminar bien ',2,1,5,5,7,6,5,0,2,4,0,0
4,'Iván ','ser que no tener demasiado tiempo sino , por mi esperar , pero mañana haber que entregar . ',0,3,1,1,5,0,4,0,1,3,0,0
4,'Colo ','bueno que uno tomar el posta y empezar redactar uno poco , y después otro corrige y agregar si pensar que haber que agregar y el otro lo mismo , pero en orden así no nos pisar ',1,2,4,4,8,5,9,1,1,2,0,0
1,'Tomás ','a ver ir tirar algo ',0,0,0,0,3,1,0,0,1,0,0,0
1,'Tomás ','ah no ',0,0,0,1,0,0,0,1,0,0,0,0
3,'Tomás ','ver q ya esta ',0,1,0,0,2,0,1,0,0,0,0,0
2,'Colo ','ah arranque porque nadie arrancar jajay ',0,1,0,1,1,1,1,1,0,0,0,0
6,'Iván ','tirar el definición principal , y de ah ir agregar alguno cosa ',1,0,2,3,3,0,1,0,1,1,0,0
6,'Colo ','ser el definición concreto , y das hablar de su particularidad ',1,0,2,3,2,0,1,0,1,1,0,0
6,'Colo ','en el 1 lino que tirar sobre alguno aplicación , el 1 parte este bastante bueno ',3,1,4,3,1,1,0,0,2,1,0,0
3,'Colo ','sobre el utilidad ',0,0,1,1,0,0,0,0,1,0,0,0
6,'Colo ','van no se si ser el solución en si , porque por ah quizás poder diferir , pero a el tener conocimiento de algo similar y información nos facilitar para uno nuevo solución ',3,1,3,6,5,3,5,0,5,2,0,0
6,'Colo ','sino para mucho distinto problema siempre obtendríamos el mismo solución , y no ser el idea , el idea ser ahorrar nos mucho trabajo en encontrar el nueva soluciona ',1,2,7,7,5,1,2,0,2,2,0,0
6,'Iván ','por ese decir que el solución se adaptar , osen tomar como referencia el experiencia para crear uno nuevo soluciona ',1,0,3,4,5,2,2,0,2,1,0,0
6,'Colo ','a el palabra clave ser adaptar el pase por alto ',1,0,2,4,2,0,0,0,1,0,0,0
6,'Iván ','igual por ah este confuso ',1,2,1,0,0,0,0,0,1,0,0,0
1,'Iván ','si querer el cambio uno toque ',0,0,2,2,1,0,1,0,0,0,0,0
6,'Tomás ','porque poder agregar se ese nuevo soluciona a el base de caso para después ',1,1,2,3,2,1,1,0,3,0,0,0
3,'Tomás ','este bien ',0,0,1,1,0,0,0,0,0,0,0,0
5,'Iván ','primero haber que charlar sobre el respuesta me parecer , decir porque sino no ser colorativo . ',1,2,1,1,5,1,3,0,1,2,0,0
5,'Jonathan ','ah poner 3 campo en loo q se poder usar ',0,1,0,2,3,2,0,0,1,0,1,0
5,'Jonathan ','si pero poder ir poniendo idea y debatir si este bien o mal lo sacar o lo dejar ',0,1,1,2,6,2,6,0,0,0,0,0
1,'Jonathan ','ese también ser colorativo no se ? ',1,1,0,0,2,2,0,0,0,1,0,0
2,'Jonathan ','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
3,'Tomás ','ese limón ',0,0,1,1,0,0,0,0,0,0,0,0
6,'Colo ','se ser el mismo , yo lo ir poner en uno tas para después cha_muy_ar_lo con usted ',2,1,2,1,3,4,0,0,3,1,0,0
1,'Candela ','hola ya estar ! ',0,1,0,0,1,0,0,1,0,1,0,0
4,'Iván ','joya , mete te a el documento si queresa y lo ir hacer entre todo . ',0,0,1,3,3,3,2,0,2,2,0,0
6,'Iván ','toma , ah se repetir 2 vez el razonamiento basar en caso enseguida ',0,2,1,4,2,1,0,0,1,1,1,0
3,'Iván ','hi lo corregir . ',0,0,0,1,1,1,0,0,0,1,0,0
3,'Tomás ','lo borrar ',0,0,0,0,1,1,0,0,0,0,0,0
3,'Iván ','capaz que estar bien igual ',1,1,0,1,1,1,0,0,0,0,0,0
6,'Iván ','no lo llegar a leer ',0,1,0,0,2,1,0,0,1,0,0,0
7,'Tomás ','p ser lo poner , y me descuenta que estar medio mal escribir ',0,2,0,1,5,2,2,0,0,1,0,0
1,'Tomás ','ah el corrige ',0,1,1,1,0,0,0,0,0,0,0,0
1,'Iván ','bueno bueno ',1,0,0,0,0,0,0,1,0,0,0,0
5,'Tomás ','ah quedar mejor ',0,2,0,0,1,0,0,0,0,0,0,0
6,'Colo ','yo agregar este , de el tema de aprendizaje . \" nos brindar el posibilidad de adquirir aprendizaje de uno manera incremental , sostener , yaqui se guardar uno experiencia nuevo cada vez que se resolver uno problema , pasar a estar disponible para futuro problema desde ese mismo momento , por el que este paradigma de resolución de problema ser utilizar en inteligencia artificial para el aprendizaje automatice de el sistema . \" ',6,0,11,17,10,7,1,0,13,9,0,0
5,'Iván ','para mi este bien . ',0,0,2,1,0,0,0,0,1,1,0,0
1,'Iván ','este bueno para agregar lo ',1,0,1,0,1,1,0,0,1,0,0,0
3,'Jonathan ','ese genio ',1,0,1,0,0,0,0,0,0,0,0,0
6,'Candela ','no se si el de el aprendizaje serio tan así ',1,2,2,2,0,1,1,0,1,0,0,0
6,'Candela ','porque no ser que se guardar uno experiencia nuevo cada vez que resolved uno problema ',1,1,3,4,2,3,1,0,0,0,0,0
3,'Candela ','porque estarzas como \" repetir \" ',1,0,0,0,1,0,2,0,0,2,0,0
6,'Candela ','el información que guarda ',0,0,1,2,0,1,0,0,0,0,0,0
1,'Colo ','lo deducir de acá ',0,0,0,1,1,1,0,0,1,0,0,0
6,'Colo ','http://sisbib.unmsm.edu.pe/bibvirtual/publicaciones/risi/2010_n2/v7n2/a05v7n2.pdf ',0,0,0,0,0,0,0,0,0,0,1,0
6,'Colo ','pagá 2 , ah decir que haber 3 paradigma que se usar en vi ',0,1,0,3,3,2,1,0,1,1,2,0
6,'Colo ','y uno ser el dB ',0,0,1,1,1,1,1,0,0,0,0,0
6,'Colo ','y ah hablar de como memorizar el nuevo ',1,1,1,0,2,0,2,0,1,0,0,0
4,'Iván ','el de el base de caso no poner nada ? ese de que el base de caso que se usar deber buscar se que ser similar a el memoria humano : ser ilimitado , buscar directa_mente el solución a uno problema con alguno similar , y a_medida_que ir crecer el base no tener que hacer se mas lento ',5,3,7,8,11,7,6,0,7,4,0,0
3,'Tomás ','se poder agregar , si ',0,0,0,0,2,1,1,0,0,1,0,0
6,'Colo ','si yo ah también leu , que en si todo el sistema experto , inteligente hacer ese , imitar a el humano ',4,0,3,2,3,3,2,0,2,3,0,0
6,'Iván ','bueno sino no lo agregar ',1,1,0,0,1,1,1,0,0,0,0,0
8,'Colo ','y agregar el de que aprender o no , y si si , en donde ? jajay ',0,1,1,0,2,2,5,1,2,3,0,0
5,'Candela ','para mi el de aprendizaje si haber que poner lo ',0,0,2,1,2,1,2,0,2,0,0,0
6,'Candela ','ah leu el que me pasar y no se si estar entender mal yo , o no se guardar todas el experiencia ',0,4,2,3,4,5,3,0,0,1,0,0
6,'Candela ','porque si tened 1000 experiencia repetir , o similar , no ir a guardar todo . . ',1,1,1,2,3,0,3,0,1,4,1,0
6,'Tomás ','tener sentido si se guardar el experiencia nuevo ',1,0,1,2,2,1,1,0,0,0,0,0
6,'Colo ','el experiencia nuevo todo , el caso a el ser uno problema nuevo ir entero , como obtener todo no , segura_mente que no , pero por ese se etiquetar el dato , y el dato no etiquetar , ir a parar a el base ',3,4,8,6,7,3,4,0,4,6,0,0
3,'Colo ','me falto uno no a el principio ',1,1,2,1,0,1,0,0,1,0,0,0
3,'Jonathan ','encontrá este ',0,0,0,1,0,1,0,0,0,0,0,0
6,'Jonathan ','centroide el rama de inteligencia artificial , el razonamiento basar en caso ser uno tipo de sistema experto , ser decir , uno sistema que intentar imitar el comportamiento de uno ser humano para intentar resolver el problema de distinto índole . ',4,0,7,11,8,1,0,0,7,4,0,0
6,'Colo ','igual el idea de este , no ser el mismo que uno base de dato , por ese aparecer biga data y todo ese , ser recompilar bocha de información , si este de mas no ser uno problema , el problema ser que faltar , por ese \" memoria ilimitado \" ',2,3,7,10,7,4,5,0,6,8,0,0
5,'Jonathan ','poder ser que apte daba ',1,0,0,1,2,0,1,0,0,0,0,0
6,'Jonathan ','si usar experiencia de caso anterior tener sentido q aprender ',1,0,0,3,3,1,1,0,1,0,0,0
5,'Candela ','ah poder ser ',0,0,0,0,2,0,0,1,0,0,0,0
4,'Candela ','bueno si queresa agregar ese que poner mas arriba ',0,1,0,1,2,2,2,1,0,0,0,0
3,'Candela ','antecede el ultimar parrafeo ',0,0,1,1,1,0,0,0,1,0,0,0
3,'Jonathan ','okay ',0,0,0,1,0,0,0,0,0,0,0,0
6,'Tomás ','ah cambiar uno cachet como estar redactar ',0,1,1,1,3,0,1,0,0,0,0,0
5,'Tomás ','me parecer bastante bien ahora el respuesta en general ',1,3,1,1,1,1,0,0,1,0,0,0
6,'Tomás ','capaz el 2do parrafeo ya este de mas ',1,1,2,1,0,0,1,0,1,0,1,0
3,'Colo ','joya ',0,0,0,1,0,0,0,0,0,0,0,0
3,'Colo ','si , como que lo describir a el principio ',0,0,1,1,1,1,3,0,1,1,0,0
6,'Tomás ','onset , el parrafeos final explicar el mismo ',2,0,2,1,1,0,1,0,0,1,0,0
8,'Iván ','pie_je_n_se el ejemplo de educación a distancia , a ver que le parecer ',0,0,1,4,2,1,1,0,3,1,0,0
8,'Candela ','querer que sacar el 2 parrafeo ? ',1,0,1,1,2,0,1,0,0,1,0,0
3,'Candela ','como que este medio redundante ',1,0,1,1,0,0,2,0,0,0,0,0
3,'Tomás ','estar * ',0,0,0,0,1,0,0,0,0,1,0,0
2,'Tomás ','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
6,'Candela ','uh perdoné , me este andar bastante mal internet y decremente me llegar 1000 cosa junto ',2,1,1,3,2,3,1,1,0,1,1,0
6,'Tomás ','si , este bien el ejemplo de el educación ',0,0,3,3,0,0,1,0,1,1,0,0
2,'Tomás ','jajay no pasar nada ',0,1,0,0,1,1,0,1,0,0,0,0
6,'Tomás ','estar buscar información para el 3 y no encontró casi nada ',0,2,1,1,3,1,1,0,1,0,1,0
5,'Iván ','y ah encontrar algo que parecer que este bueno , ',1,1,1,0,2,2,2,0,0,1,0,0
6,'Iván ','pero estar leer a ver que onda ',0,0,0,1,3,0,2,0,1,0,0,0
4,'Tomás ','pero por el que parecer , ver que si , yaqui dar uno base de dato en prologá , podar tener uno funciona que si no este en el base de dato , que lo agrega , y simular uno razonamiento en base a caso ',0,1,6,9,7,3,7,0,7,5,0,0
6,'Colo ','yo estar buscar alguno aplicación ',0,0,1,1,2,1,0,0,0,0,0,0
6,'Tomás ','( suponer yo a el menos ) ',0,1,1,0,1,1,0,0,1,2,0,0
1,'Candela ','bueno , sino armar uno respuesta en base a el que nos parecer ',0,0,2,2,2,2,1,1,2,1,0,0
8,'Iván ','yo encontrar algo , ahora lo poner y se fijar que le parecer ',0,1,0,0,4,5,2,0,0,1,0,0
6,'Jonathan ','conocer el abe cortan ? ',1,0,1,1,1,0,0,0,0,1,0,0
6,'Jonathan ','ese ser uno ejemplo de este ser el que usar microsoma para predecir el resultado de el mundial ',1,0,4,3,4,3,0,0,3,0,0,0
6,'Jonathan ','el abe tomar resultado de partido anterior entre selección , de rendimiento de jugador de cada seleccione ecus ',1,0,2,7,2,0,0,0,5,1,0,0
3,'Jonathan ','y de acuerdo a ese predecid uno resultado ',0,0,1,2,1,1,1,0,2,0,0,0
6,'Jonathan ','se usar para uno monto de cosa mas aparte . ',0,0,1,3,1,1,1,0,2,1,0,0
2,'Jonathan ','ya hablar español ese cosa jajay ',1,1,1,1,1,0,0,1,0,0,0,0
1,'Tomás ','este bueno para agregar lo , si ',1,0,1,0,1,1,1,0,1,1,0,0
2,'Tomás ','jajay el problema de el tabulación ',0,0,2,2,0,0,0,1,1,0,0,0
3,'Iván ','a pleno ',0,0,0,1,0,0,0,0,1,0,0,0
3,'Iván ','faja ',0,0,0,0,0,0,0,1,0,0,0,0
3,'Iván ','fijen se ',0,0,0,0,1,1,0,0,0,0,0,0
6,'Iván ','el saque de uno libro medio raro que encontrar pero que hablar de ese juramente . ',2,1,2,2,2,3,1,0,2,1,0,0
4,'Tomás ','ser medio el que decir yo , de ir modificar uno base de dato en prologá ',1,0,2,3,4,2,0,0,3,1,0,0
3,'Tomás ','pero mejor explicar ',0,1,0,0,1,0,1,0,0,0,0,0
4,'Iván ','claro , ir adaptar varios parte de el libro para armar tipo uno respuesta ',0,1,3,4,3,0,0,0,2,1,0,0
3,'Iván ','el escribid y lo poner ',0,0,1,1,1,1,1,0,0,0,0,0
3,'Iván ','pero fijen se ',0,0,0,0,1,1,1,0,0,0,0,0
3,'Colo ','si ir piola ',0,0,0,1,1,0,1,0,0,0,0,0
3,'Candela ','si este bastante bien ',0,2,1,0,0,0,1,0,0,0,0,0
5,'Colo ','ah tirar uno aplicación , ser mas o menos el que poder adaptar de uno libro que leu ',0,2,3,3,4,2,2,0,1,1,0,0
3,'Iván ','piolar ',0,0,0,0,1,0,0,0,0,0,0,0
6,'Colo ','che en el 3 donde decir dB , ese ser sistema basar en conocimiento , el cambiario por basar en caso , ser medio análogo pero no se si ser el mismo ',3,1,3,5,6,3,2,1,4,3,1,0
3,'Iván ','ska ',0,0,0,1,0,0,0,0,0,0,0,0
3,'Iván ','ahora el cambio ',0,1,1,1,0,0,0,0,0,0,0,0
3,'Colo ','faltaría alguno aplicación más ',1,1,1,1,0,0,0,0,0,0,0,0
6,'Colo ','yo andar leer sobre que se tratar de implementar a el hora de proyecto de software , para a parte de el reutilización de coligo , también para el fase de análisis y diseño , y destino , tener uno base de posible de_bu_g_g_aciones y error que generar uno proyecto similar , anticipar se y resolver los ',2,0,5,13,10,5,5,0,12,5,0,0
3,'Iván ','este bien , ',0,0,1,1,0,0,0,0,0,1,0,0
6,'Iván ','yo ah encontrar otro también ',0,1,0,0,2,2,0,0,0,0,0,0
5,'Candela ','ah poner el de diagnosticar medicar ',0,1,1,0,3,0,0,0,1,0,0,0
4,'Iván ','hi poner uno mas que encontró también , fijen se ',0,0,0,1,4,2,2,0,0,1,0,0
5,'Colo ','me parecer a mi , o el 1 parrafeo a_partir_de el 2 oración , el espacio entre palabra esta distinto ',2,0,5,4,2,1,1,0,3,2,0,0
3,'Iván ','y si , porque este justificar ',0,0,1,0,1,0,3,0,0,1,0,0
2,'Iván ','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
5,'Iván ','este bien , ser para que quedar todo derecho ',0,0,2,2,2,0,1,0,1,1,0,0
1,'Colo ','ah , por ese , lo sospechar ¬ ¬ ',0,0,0,0,1,2,0,1,1,4,0,0
2,'Iván ','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
2,'Colo ','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
5,'Iván ','mirar el de diseño de engranaje , me parecer que este bien ',0,0,2,3,2,1,1,0,2,1,0,0
6,'Colo ','entender todo , hasta que se meter con el rueda , ah me perder ',0,1,1,1,3,4,0,0,2,2,0,0
1,'Tomás ','hola volvo ',0,0,0,0,1,0,0,1,0,0,0,0
1,'Tomás ','a ver q cambiar ',0,0,0,0,2,1,0,0,1,0,0,0
6,'Iván ','claro , el que decir ser que ante uno solución similar a uno conocer , el proceso tecnológico también ir a ser conocer ',1,1,4,3,7,1,1,0,3,2,0,0
6,'Iván ','igual capaz que ese parte este confuso ',2,1,2,1,0,0,1,0,0,0,0,0
6,'Colo ','claro , pero hablábamos de engranaje y das salto con rueda , o a rueda se referir a engranaje también , engranaje ser rueda con diente ',0,1,0,9,4,1,3,0,5,3,0,0
3,'Iván ','? ',0,0,0,0,0,0,0,0,0,1,0,0
3,'Colo ','que imbécil ser ',1,0,0,0,1,0,1,0,0,0,0,0
4,'Colo ','este para abrir uno taller de tornería y poner te a hacer engranaje ',0,0,2,3,3,1,1,0,3,0,0,0
2,'Iván ','y seguro me ir a ir mejor jajay ',0,2,0,0,2,1,1,1,1,0,0,0
3,'Iván ','el dejo a ese parte entonces o el saco ? ',0,1,3,3,0,0,1,0,1,1,0,0
2,'Tomás ','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
3,'Tomás ','podrir llegar a estar bien ',0,1,0,1,2,0,0,0,1,0,0,0
6,'Tomás ','parecer mas otro ejemplo ',0,0,1,1,1,0,1,0,0,0,0,0
3,'Tomás ','que el continuación de ese ',0,0,2,1,0,0,1,0,1,0,0,0
3,'Iván ','seguro ser alguno especie de rueda con engranaje ',0,1,1,3,1,0,0,0,2,0,0,0
3,'Iván ','no el rueda común ',1,1,1,1,0,0,0,0,0,0,0,0
2,'Iván ','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
2,'Tomás ','jajajá se ',0,0,0,0,0,1,0,1,0,0,0,0
6,'Tomás ','0 mecanice tener yo , así q me podar decir cualquiera cosa y te lo creer ',0,0,1,3,4,5,1,0,0,1,1,0
4,'Colo ','fa para mi este bien , a el principio hablar de si queresa hacer uno engranaje similar a otro , y das hablar de que a el hora de hacer ese engranaje , lo maquinar y ese que se ir a utilizar ir a ser similar a el que ya se utilizar ',2,1,7,8,10,7,4,0,10,3,0,0
3,'Iván ','exacto colorar ! ',0,0,0,0,1,0,0,1,0,1,0,0
2,'Iván ','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
6,'Colo ','como que a el principio ser el diseño de el engranaje , y a el final el construcción ',0,0,5,5,1,0,3,0,3,1,0,0
6,'Colo ','uno 10 en tornería en el colegio tenia , saber el cantidad de engranaje echo que tener . ',1,0,3,5,2,1,0,0,3,2,1,0
3,'Iván ','me imaginar ! ',0,0,0,0,1,1,0,0,0,1,0,0
3,'Iván ','( ? ',0,0,0,0,0,0,0,0,0,2,0,0
5,'Tomás ','el 3 quedar bien ahora que el leo ',0,2,2,1,1,0,1,0,0,0,1,0
6,'Colo ','el titular serio diseño de engranaje en transmisión . ',1,0,1,3,1,0,0,0,2,1,0,0
6,'Iván ','sistema_casado en vasos para el diseño de engranaje cilíndrico con ',1,0,1,4,0,0,0,0,4,0,0,0
3,'Iván ','contacto exterior ',1,0,0,1,0,0,0,0,0,0,0,0
6,'Iván ','ese ser el titular de el libro que encontró ',0,0,2,1,3,2,0,0,1,0,0,0
2,'Iván ','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
1,'Iván ','pero ser muy largo para poner lo ',1,1,0,0,2,1,1,0,1,0,0,0
3,'Candela ','ah ',0,0,0,0,0,0,0,1,0,0,0,0
6,'Candela ','ah agregar el de el diagnosticar medicar ',0,1,2,0,3,0,0,0,1,0,0,0
3,'Candela ','fijen se si lo poder mejorar ',0,0,0,0,3,2,1,0,0,0,0,0
6,'Candela ','que escribid el que me pareció a mi ',0,0,2,2,0,2,1,0,1,0,0,0
3,'Tomás ','el idea este bien ',0,0,2,2,0,0,0,0,0,0,0,0
4,'Iván ','mas completo que ese el 2 imposible ',2,0,1,0,0,2,1,0,0,0,1,0
5,'Iván ','el 1 quedar muy bien también . ',0,2,1,0,2,0,0,0,0,1,1,0
3,'Tomás ','el verdad , este re bien ',0,1,2,2,0,0,0,0,0,1,0,0
5,'Iván ','y creer que el 3 también , por mi estar , no se que opinar . ',0,1,2,0,4,2,2,0,1,3,1,0
6,'Candela ','che no faltar uno miembro de el grupo ? ',0,1,2,2,1,0,0,1,1,1,0,0
3,'Tomás ','maté falta ',1,0,0,1,0,0,0,0,0,0,0,0
1,'Tomás ','pero falto siempre , no se que onda ',1,2,0,1,0,1,2,0,0,1,0,0
6,'Colo ','el punto de el otro ejemplo esta muy grande o no ? ',1,2,3,2,1,0,1,0,1,1,0,0
5,'Candela ','si para mi el trabajo ya este bien completo ',1,1,3,2,0,0,1,0,1,0,0,0
2,'Iván ','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
4,'Tomás ','de ultimar poder esperar hasta el noche para mandar lo , cosa de q si se llegar a conectar de q lo mirar ',0,0,1,2,7,4,2,0,6,1,0,0
1,'Jonathan ','chico ',0,0,0,1,0,0,0,0,0,0,0,0
8,'Jonathan ','q le parecer si agregar este en el ultimar ',0,0,1,0,3,2,2,0,1,0,0,0
6,'Jonathan ','ser posible utilizar prologá para implementar el comparación de caso , yaqui con prologá poder resolver uno gran conjunto de problema con base de dato y ir agregar o eliminar hecho ( experiencia ) a el base de dato para luego poder comparar los y de este forma utilizar el solución de problema similar . ',3,1,5,15,11,1,4,0,11,4,0,0
3,'Jonathan ','? ',0,0,0,0,0,0,0,0,0,1,0,0
2,'Candela ','ajajá ',0,0,0,0,0,0,0,1,0,0,0,0
3,'Tomás ','h si , da le agregar lo ',0,0,0,0,2,2,1,1,0,1,0,0
3,'Candela ','si , este bien ',0,0,1,1,0,0,1,0,0,1,0,0
6,'Tomás ','tener todo el sentido encima ',0,1,2,1,1,0,0,0,0,0,0,0
1,'Jonathan ','ah lo agregar a el final ? ',0,1,1,1,1,1,0,0,1,1,0,0
6,'Tomás ','ah el retoque para que este con el mismo letra ',1,1,3,2,0,0,1,0,2,0,0,0
3,'Candela ','joya ',0,0,0,1,0,0,0,0,0,0,0,0
5,'Iván ','me parecer que el principio de el 2 parrafeo habría que tocar lo uno toque para ',2,0,3,3,2,2,2,0,2,0,0,0
4,'Candela ','que hacer esperar a el que faltar ? ',0,0,1,0,3,1,1,0,1,1,0,0
1,'Tomás ','uno toque para .... ? ',0,0,1,1,0,0,0,0,1,2,0,0
6,'Iván ','se me apretar el entera ',0,0,1,1,1,2,0,0,0,0,0,0
2,'Tomás ','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
6,'Iván ','decir porque ya poner que se podio con prologá ',0,1,0,1,3,1,2,0,1,0,0,0
3,'Iván ','estar repetir ',0,0,0,0,2,0,0,0,0,0,0,0
6,'Iván ','adema , otro de el causa por el cual se poder utilizar prologá para el implementación ... ',0,0,3,4,2,3,0,0,3,2,0,0
3,'Tomás ','ah si ',0,0,0,0,0,0,1,1,0,0,0,0
3,'Iván ','si empezar ',0,0,0,1,1,0,0,0,0,0,0,0
6,'Iván ','decir yo ',0,0,0,0,1,1,0,0,0,0,0,0
6,'Tomás ','ver el problema ',0,0,1,1,1,0,0,0,0,0,0,0
3,'Tomás ','ah q tal ? ',0,1,0,0,0,1,1,0,0,1,0,0
6,'Jonathan ','chico me ir a comer y a laborar ',0,0,0,1,3,1,1,0,2,0,0,0
1,'Jonathan ','a el tarde lo mirar ',0,0,1,1,1,1,0,0,1,0,0,0
4,'Tomás ','a el noche lo mandar cualquiera cosa ',0,0,2,2,1,1,0,0,1,0,0,0
6,'Tomás ','así que andar tranquilo ',1,0,0,1,1,1,0,0,0,0,0,0
5,'Iván ','hi quedar ',0,0,0,1,1,0,0,0,0,0,0,0
6,'Colo ','si total , ya este liquidar y haber tiempo hasta mañana a el 6 ',1,1,2,2,2,0,2,0,2,1,1,0
2,'Tomás ','jajay el viñeta ser muy grande ? ',1,1,1,1,1,0,0,1,0,1,0,0
3,'Tomás ','.smiley. ',0,0,0,0,0,0,0,0,0,1,0,0
4,'Colo ','habría que hacer onda portada o algo , poner el integrante y listo ',2,0,1,3,2,1,3,0,0,1,0,0
6,'Tomás ','en mi grupo anterior pusimos arriba el integrante y en el mal teme ',2,2,3,3,0,0,1,0,2,0,0,0
6,'Tomás ','poder hacer ese ',0,0,0,0,2,1,0,0,0,0,0,0
3,'Iván ','como querer , sino improvisar uno portada ',0,0,1,1,2,0,2,0,0,1,0,0
1,'Iván ','a ver ',0,0,0,0,1,0,0,0,1,0,0,0
7,'Iván ','se poder borrar el que poner ellos a el principio ? = ',0,0,2,1,3,3,0,0,1,2,0,0
6,'Tomás ','por el duda dirima que no ',1,1,1,1,0,1,0,0,1,0,0,0
6,'Colo ','salto de paginar y numerar de t , numerar de grupo integrante y listo ',2,0,0,3,3,0,2,0,3,1,0,0
6,'Iván ','el nombre ser el que esta en este conven , salvo el col que tener col y se llamar federado ',1,0,4,4,4,3,1,0,2,1,0,0
3,'Colo ','y maté normativas ',1,0,0,1,0,0,1,0,0,0,0,0
2,'Tomás ','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
4,'Tomás ','ir de a 1 cambiar cosa por el duda ',0,0,1,2,2,0,0,0,3,0,1,0
3,'Iván ','hi este ',0,0,1,1,0,0,0,0,0,0,0,0
8,'Iván ','o no ? ',0,1,0,0,0,0,1,0,0,1,0,0
1,'Tomás ','ah me gusto mas ',0,1,0,1,0,1,1,0,0,0,0,0
5,'Iván ','quedar ? ',0,0,0,0,1,0,0,0,0,1,0,0
3,'Tomás ','si , ya estarza ',1,1,0,0,0,0,1,0,0,1,0,0
6,'Colo ','si ya este ',0,1,1,0,0,0,1,0,0,0,0,0
1,'Colo ','bueno me ir ',0,0,0,0,1,1,0,1,0,0,0,0
5,'Iván ','yo también , quedar joya . ',0,0,0,1,2,1,0,0,0,2,0,0
6,'Tomás ','a el noche nos conectar y ver de mandar lo ',0,0,1,1,3,2,1,0,2,0,0,0
6,'Colo ','después a el noche ver si lo mandar o que ',0,0,1,2,2,1,3,0,1,0,0,0
6,'Iván ','a el tardecida lo bajar en puf y lo mandar ',0,0,1,2,2,2,1,0,2,0,0,0
1,'Tomás ','bueno , me ir yo teme , nos ver ',1,0,0,0,2,3,0,1,0,2,0,0
1,'Colo ','saludos ',0,0,0,1,0,0,0,0,0,0,0,0
4,'Tomás ','che bueno , si querer mandar lo por mi este ',1,0,2,0,2,1,1,1,1,1,0,0
3,'Jonathan ','por mi también ! ! ',0,0,1,0,1,0,0,0,1,2,0,0
3,'Iván ','joya . ',0,0,0,1,0,0,0,0,0,1,0,0
6,'Iván ','este para mandar lo ',0,0,1,0,1,1,0,0,1,0,0,0
1,'Colo ','para mi quedo joya también . ',1,1,1,1,0,0,0,0,1,1,0,0
7,'Candela ','ya alguien lo mandar } ? ',0,1,0,0,1,2,0,0,0,2,0,0
5,'Colo ','me parecer que no . ',0,1,0,0,1,1,1,0,0,1,0,0
1,'Colo ','igual no se ',0,2,0,0,0,1,0,0,0,0,0,0
1,'Candela ','que ? para vos le faltar algo ? ',0,0,0,0,1,3,1,0,1,2,0,0
5,'Colo ','no , quedar joya . ',0,1,0,1,1,0,0,0,0,2,0,0
8,'Colo ','no se si alguien lo mandar o no . ',0,2,0,0,1,3,2,0,0,1,0,0
3,'Candela ','ahí ',0,0,0,0,0,0,0,1,0,0,0,0
3,'Candela ','todo poner que estar bien , salvo uno que nunca apareció ',0,2,0,1,2,3,1,0,1,1,0,0
4,'Colo ','suponer que si alguien mandar el mal , haber avisar por acá , el mando ? ',0,1,2,2,4,1,2,0,1,3,0,0
4,'Iván ','si , manda lo nomás . ',1,0,0,0,1,1,1,0,0,2,0,0
5,'Iván ','ya quedar . ',0,1,0,0,1,0,0,0,0,1,0,0
3,'Colo ','listo , ah lo mandar ',0,1,0,0,1,1,0,1,0,1,0,0
6,'Tomás ','ah justo ir a preguntar ',0,1,0,0,2,0,0,1,1,0,0,0
6,'Tomás ','nos poner a el demos en el mal ? ',0,0,2,2,1,1,0,0,2,1,0,0
3,'Colo ','si integrante y también número de grupo ',0,0,0,3,1,0,2,0,1,0,0,0
3,'Tomás ','ah listar entonces ',0,1,0,0,1,0,0,1,0,0,0,0
9,'Tomás ','ah no , ver que quedar hacer uno encuesta de el ny 2 y de el 3 ',0,1,3,2,3,0,2,1,2,1,2,0
3,'Tomás ','pero ser de caracter individual ',1,0,0,1,1,0,1,0,1,0,0,0
